"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"NS_Model - CAR T Cells (2).nlogo"
"unique patches visited+tp_relationship"
"02/12/2026 05:56:58:716 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","c-ratio","total-cells","tp","num-cs","mp","t-ratio","num-ts","[step]","count unique-patches-cs","count unique-patches-ts","mean [count unique-patches-visited] of turtles"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","106","97","91","90.44221105527639"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","102","89","92","87.70854271356784"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","99","93","87","85.21608040201005"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","91","78","76","76.95477386934674"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","103","95","91","88.10552763819095"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","103","95","82","88.50753768844221"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","107","97","94","91.19095477386935"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","92","83","69","77.79396984924622"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","100","92","90","85.98994974874371"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","104","90","89","88.91457286432161"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","108","70","96","91.92964824120602"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","104","92","94","89.30653266331659"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","93","87","77","78.57286432160804"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","101","97","94","86.77889447236181"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","105","76","88","89.70854271356784"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","105","98","75","90.1356783919598"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","109","89","96","92.71859296482413"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","94","85","80","79.37185929648241"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","102","86","92","87.61306532663316"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","106","95","94","90.46733668341709"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","110","95","94","93.4572864321608"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","106","98","96","90.95477386934674"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","155","119","131","132.2211055276382"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","95","72","69","80.16582914572864"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","103","86","88","88.44221105527639"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","107","92","93","91.31155778894473"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","107","93","82","91.74874371859296"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","111","98","93","94.21105527638191"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","96","86","82","80.9748743718593"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","104","86","98","89.24120603015075"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","108","74","93","92.14070351758794"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","108","89","100","92.55276381909547"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","112","96","97","94.94974874371859"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","97","81","85","81.74371859296483"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","105","83","96","89.98994974874371"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","109","101","105","92.93969849246231"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","109","101","99","93.37185929648241"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","98","87","74","82.52763819095478"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","113","87","90","95.71356783919597"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","106","83","99","90.79899497487438"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","156","130","118","133"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","110","93","85","94.20603015075378"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","110","96","76","93.75879396984925"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","99","89","72","83.31155778894473"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","107","92","92","91.60804020100502"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","114","74","97","96.49748743718592"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","100","88","87","84.09045226130654"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","111","91","81","95.04020100502512"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","108","94","93","92.4572864321608"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","157","120","143","133.76884422110552"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","111","103","101","94.5678391959799"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","115","89","94","97.2713567839196"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","101","76","81","84.85427135678393"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","112","97","95","95.8643216080402"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","109","90","93","93.24120603015075"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","112","89","97","95.36180904522612"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","116","101","99","98.01005025125629"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","158","129","132","134.50251256281408"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","102","83","73","85.63819095477388"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","113","103","98","96.14572864321607"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","110","95","95","94.00502512562814"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","113","86","98","96.71859296482413"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","117","102","103","98.78894472361809"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","103","92","85","86.41206030150754"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","111","103","99","94.76884422110552"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","114","103","102","96.90452261306532"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","114","92","104","97.5678391959799"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","118","108","105","99.60301507537689"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","104","92","93","87.20603015075378"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","112","103","93","95.51758793969849"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","115","78","99","97.678391959799"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","115","99","100","98.38693467336684"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","119","99","101","100.4070351758794"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","105","88","94","87.98994974874371"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","113","93","103","96.28643216080403"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","116","101","93","98.47738693467336"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","159","115","137","135.22613065326632"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","106","96","90","88.78391959798995"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","116","95","100","99.18090452261306"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","120","104","90","101.20603015075378"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","114","100","102","97.09045226130654"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","107","90","93","89.51758793969849"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","117","91","101","99.2713567839196"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","121","94","91","102.00502512562814"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","117","92","87","99.97989949748744"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","160","135","118","135.91959798994975"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","115","100","96","97.91457286432161"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","108","87","89","90.28140703517587"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","122","104","104","102.75879396984925"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","118","101","109","100.78894472361809"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","118","107","105","100.06030150753769"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","116","100","95","98.67336683417085"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","109","89","88","91.04522613065326"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","119","88","107","101.5929648241206"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","119","106","100","100.86934673366834"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","123","104","93","103.53266331658291"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","117","93","101","99.47236180904522"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","110","90","99","91.75879396984925"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","120","102","107","101.63819095477388"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","124","104","93","104.30653266331659"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","120","105","112","102.36683417085428"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","161","143","137","136.6532663316583"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","118","102","112","100.26130653266331"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","111","99","92","92.52763819095478"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","125","113","104","105.03015075376885"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","121","108","102","102.39698492462311"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","121","111","92","103.15577889447236"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","162","136","143","137.40201005025125"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","119","92","102","101.05025125628141"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","112","96","94","93.25628140703517"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","122","103","103","103.15577889447236"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","126","104","109","105.76381909547739"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","120","114","111","101.8140703517588"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","113","103","94","93.98994974874371"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","127","110","92","106.55276381909547"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","123","110","119","103.89949748743719"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","114","90","87","94.78391959798995"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","121","107","108","102.65326633165829"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","128","105","113","107.35678391959799"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","124","108","112","104.62311557788945"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","115","104","86","95.53266331658291"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","122","110","112","103.96482412060301"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","122","100","97","103.47738693467336"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","163","150","134","138.18090452261308"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","129","112","103","108.17587939698493"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","116","99","105","96.23618090452261"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","125","107","91","105.39698492462311"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","123","109","115","104.74371859296483"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","123","105","114","104.30150753768844"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","117","107","103","96.95979899497488"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","164","142","153","138.9145728643216"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","124","113","88","105.53266331658291"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","118","96","92","97.68341708542714"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","130","120","101","108.92964824120602"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","124","95","102","105.06532663316582"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","126","105","113","106.14572864321607"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","125","112","107","106.31155778894473"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","119","97","100","98.4070351758794"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","131","90","108","109.68844221105527"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","125","105","112","105.8140703517588"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","127","96","83","106.91959798994975"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","126","106","114","107.1105527638191"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","120","106","99","99.14572864321607"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","132","99","120","110.44221105527639"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","165","141","148","139.64824120603015"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","126","114","114","106.5427135678392"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","128","117","93","107.7035175879397"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","121","98","107","99.86934673366834"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","127","108","113","107.90452261306532"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","133","100","104","111.16582914572864"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","127","88","110","107.30653266331659"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","166","113","155","140.38693467336682"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","129","108","112","108.44723618090453"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","122","86","104","100.63316582914572"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","128","108","105","108.71356783919597"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","128","107","110","108.01005025125629"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","130","111","102","109.21105527638191"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","167","122","131","141.1608040201005"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","123","109","110","101.41206030150754"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","129","93","87","109.50251256281408"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","129","113","108","108.73366834170854"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","131","115","94","110.01507537688443"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","124","99","88","102.18090452261306"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","130","117","114","110.25628140703517"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","130","118","122","109.50251256281408"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","132","110","109","110.76884422110552"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","125","108","114","102.8894472361809"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","131","109","113","111"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","131","110","105","110.24120603015075"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","126","103","105","103.65326633165829"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","133","111","87","111.49748743718592"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","132","100","106","111.76884422110552"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","132","113","110","110.99497487437186"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","134","111","111","112.2462311557789"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","127","110","104","104.4070351758794"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","168","146","142","141.91959798994975"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","134","114","106","111.90954773869346"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","133","121","124","112.5678391959799"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","133","113","106","111.81909547738694"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","128","103","107","105.10552763819095"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","135","116","87","113.02010050251256"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","135","113","112","112.67336683417085"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","134","111","120","113.36180904522612"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","169","149","158","142.64824120603015"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","134","102","111","112.58793969849246"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","129","105","113","105.85427135678393"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","136","116","118","113.74874371859296"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","135","122","119","114.19095477386935"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","136","96","114","113.4321608040201"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","135","102","100","113.33165829145729"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","130","105","109","106.60301507537689"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","137","125","114","114.49246231155779"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","136","120","122","114.95979899497488"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","137","114","119","114.1608040201005"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","136","121","116","114.10552763819095"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","131","101","96","107.37688442211055"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","138","126","119","115.25125628140704"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","138","117","124","114.93969849246231"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","170","155","159","143.36683417085428"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","137","113","115","115.72361809045226"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","132","110","91","108.12060301507537"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","137","126","108","114.8894472361809"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","139","122","104","115.99497487437186"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","139","112","123","115.678391959799"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","138","108","118","116.53266331658291"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","171","122","162","144.06532663316582"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","138","115","117","115.63819095477388"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","133","118","114","108.91457286432161"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","140","115","119","116.73869346733669"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","140","136","115","116.4321608040201"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","139","87","109","117.38190954773869"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","172","120","153","144.75879396984925"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","139","128","121","116.39698492462311"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","134","89","103","109.63819095477388"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","141","127","122","117.51758793969849"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","140","124","125","118.19095477386935"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","141","106","112","117.1859296482412"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","140","129","130","117.12060301507537"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","135","109","113","110.36683417085428"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","142","121","137","118.30653266331659"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","141","123","111","118.99497487437186"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","142","122","126","117.9748743718593"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","141","124","122","117.85929648241206"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","136","100","116","111.17085427135679"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","143","98","128","119.05025125628141"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","142","127","113","119.79396984924622"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","143","104","113","118.74874371859296"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","142","107","110","118.60301507537689"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","137","105","117","111.93969849246231"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","144","123","102","119.80402010050251"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","143","108","127","120.53266331658291"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","173","150","157","145.44723618090453"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","144","125","127","119.50753768844221"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","143","115","125","119.34170854271356"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","138","115","115","112.68844221105527"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","145","122","129","120.60301507537689"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","144","125","115","121.29145728643216"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","174","157","160","146.1859296482412"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","144","109","127","120.09045226130654"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","145","93","120","120.24120603015075"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","139","107","94","113.43718592964824"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","146","113","108","121.4070351758794"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","145","123","125","122.07035175879398"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","140","118","123","114.22110552763819"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","146","128","119","121"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","145","107","127","120.85929648241206"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","147","128","141","122.20603015075378"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","146","122","110","122.87437185929649"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","147","125","123","121.74874371859296"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","141","106","127","114.95477386934674"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","146","127","126","121.58793969849246"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","148","112","124","123.01005025125629"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","142","114","122","115.66834170854271"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","175","150","157","146.9246231155779"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","148","112","108","122.53266331658291"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","147","136","115","123.68844221105527"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","147","124","124","122.2964824120603"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","149","125","135","123.7537688442211"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","143","119","121","116.42211055276383"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","148","129","119","124.4572864321608"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","176","157","145","147.678391959799"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","149","113","122","123.33668341708542"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","148","123","114","123.07537688442211"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","144","131","129","117.19095477386935"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","150","106","129","124.55778894472361"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","149","121","117","125.25125628140704"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","150","120","134","124.12562814070351"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","177","149","153","148.44221105527637"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","149","107","136","123.79396984924622"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","145","126","128","117.93467336683418"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","151","134","138","125.31155778894473"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","150","122","124","125.98994974874371"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","151","127","139","124.85427135678393"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","150","118","135","124.5427135678392"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","152","120","131","126.05025125628141"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","146","114","98","118.678391959799"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","151","119","126","126.78391959798995"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","152","121","124","125.61306532663316"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","151","133","125","125.28140703517587"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","153","139","129","126.78894472361809"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","152","133","139","127.57788944723617"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","147","126","110","119.4070351758794"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","178","149","165","149.1608040201005"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","153","110","138","126.34170854271356"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","154","138","117","127.53768844221105"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","152","121","142","126.01005025125629"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","153","137","133","128.356783919598"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","148","100","123","120.14572864321607"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","154","124","112","127.05527638190955"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","179","153","146","149.88442211055278"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","155","132","130","128.30150753768845"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","154","143","116","129.10552763819095"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","153","129","138","126.76884422110552"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","155","139","140","127.8140703517588"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","149","124","117","120.83417085427136"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","155","118","125","129.82412060301507"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","156","123","130","129.06532663316582"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","154","118","143","127.5427135678392"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","150","135","118","121.57286432160804"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","156","134","139","128.57286432160805"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","156","138","146","130.58793969849245"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","157","121","141","129.83417085427135"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","180","164","137","150.68341708542712"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","151","110","126","122.30150753768844"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","157","142","123","129.2713567839196"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","155","131","139","128.30150753768845"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","157","135","132","131.36683417085428"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","152","126","120","123.0251256281407"
"10","5","200","20","166.66666666666669","100","1","33.333333333333336","158","115","132","130.55778894472363"
"1","5","200","10","166.66666666666669","100","1","33.333333333333336","181","156","167","151.48743718592965"
"9","5","200","20","166.66666666666669","100","1","33.333333333333336","156","127","129","129"
"7","5","200","20","166.66666666666669","100","1","33.333333333333336","158","152","127","130"
"8","5","200","20","166.66666666666669","100","1","33.333333333333336","158","139","107","132.14070351758795"
"11","5","200","30","166.66666666666669","100","1","33.333333333333336","153","114","128","123.7537688442211"
